,,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,Vietnam: 14.05832 108.27720,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,Poland: 51.91944 19.14514,
,China: 35.86166 104.19540,Russian Federation: 61.52401 105.31876,Japan: 36.20482 138.25292,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,Egypt: 26.82055 30.80250,
,China: 35.86166 104.19540,,Kyrgyzstan: 41.20438 74.76610,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,Nepal: 28.39486 84.12401,,,,
,China: 35.86166 104.19540,,India: 20.59368 78.96288,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,Vietnam: 14.05832 108.27720,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,China: 35.86166 104.19540,,,,,,
,Christmas Island: -10.44753 105.69045,,Mauritius: -20.34840 57.55215,,,Australia: -25.27440 133.77514,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,Trinidad and Tobago: 10.69180 -61.22250,,,Puerto Rico: 18.22083 -66.59015,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,,,,,
,Colombia: 4.57087 -74.29733,,Venezuela: 6.42375 -66.58973,,,,
,Comoros: -11.64550 43.33330,,,,,Somalia: 5.15215 46.19962,
,Congo: -0.22802 15.82766,,,,,,
,Costa Rica: 9.74892 -83.75343,,,,,,
,Costa Rica: 9.74892 -83.75343,,,,,,
,Costa Rica: 9.74892 -83.75343,,,,,,
,Costa Rica: 9.74892 -83.75343,,,,,,
,Costa Rica: 9.74892 -83.75343,,,,,Barbados: 13.19389 -59.54320,Antigua and Barbuda: 17.06082 -61.79643
,Costa Rica: 9.74892 -83.75343,,,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,Nigeria: 9.08200 8.67528,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,Qatar: 25.35483 51.18388,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,,
,Côte d'Ivoire: 7.1317 -5.5230,,,,,,
,Croatia: 45.10000 15.20000,,,,,Bosnia and Herzegovina: 43.91589 17.67908,Tajikistan: 38.86103 71.27609
,Croatia: 45.10000 15.20000,,,,,France: 46.22764 2.21375,
,Croatia: 45.10000 15.20000,,,,,Greenland: 71.70694 -42.60430,
,Croatia: 45.10000 15.20000,,,,,Russian Federation: 61.52401 105.31876,
,Cuba: 21.52176 -77.78117,,,,,,
,Cuba: 21.52176 -77.78117,,,,,,
,Cuba: 21.52176 -77.78117,,,,,,
,Cuba: 21.52176 -77.78117,,,,,,
,Cuba: 21.52176 -77.78117,,,,,Bermuda: 32.30780 -64.75050,Dominica: 15.41500 -61.37098
,Cuba: 21.52176 -77.78117,,,,,Turks and Caicos Islands: 21.69402 -71.79793,
,Cyprus: 35.12641 33.42986,,,,,South Korea: 35.90776 127.76692,
,Cyprus: 35.12641 33.42986,,,,,Slovakia: 48.66903 19.69902,
,Cyprus: 35.12641 33.42986,,,,,France: 46.22764 2.21375,
,Czech Republic: 49.81749 15.47296,,,,,Morocco: 31.79170 -7.09262,
,Czech Republic: 49.81749 15.47296,,,,,Iceland: 64.96305 -19.02084,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,Yemen: 15.55273 48.51639,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Democratic Republic of the Congo: -4.03833 21.75866,,,,,,
,Denmark: 56.26392 9.50178,,,,,Israel: 31.04605 34.85161,
,Djibouti: 11.82514 42.59027,,,,,,
,Djibouti: 11.82514 42.59027,,,,,,
,Djibouti: 11.82514 42.59027,,,,,Slovenia: 46.15124 14.99546,
,Dominica: 15.41500 -61.37098,,,,,,
,Dominica: 15.41500 -61.37098,,Saint Kitts and Nevis: 17.35782 -62.78300,,,,
,Dominican Republic: 18.73569 -70.16265,Haiti: 18.97119 -72.28521,,,,,
,Dominican Republic: 18.73569 -70.16265,,,,,,
,Dominican Republic: 18.73569 -70.16265,,,,,Bonaire Sint Eustatius and Saba: 12.17836 -68.23853,French Guiana: 3.93389 -53.12578
,Dominican Republic: 18.73569 -70.16265,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,Panama: 8.53798 -80.78213,
,Ecuador: -1.83124 -78.18341,,,,,,
,Ecuador: -1.83124 -78.18341,,,,,,
,Egypt: 26.82055 30.80250,,,,,Senegal: 14.49740 -14.45236,
,Egypt: 26.82055 30.80250,,,,,,
,Egypt: 26.82055 30.80250,,,,,Sri Lanka: 7.87305 80.77180,
,El Salvador: 13.79419 -88.89653,,,,,,
,Equatorial Guinea: 1.65080 10.26789,,,,,,
,Equatorial Guinea: 1.65080 10.26789,,,,,,
,Equatorial Guinea: 1.65080 10.26789,,,,,,
,Equatorial Guinea: 1.65080 10.26789,,,,,,
,Eritrea: 15.17938 39.78233,,,,,Spain: 40.46367 -3.74922,
,Eritrea: 15.17938 39.78233,,,,,,
,Eritrea: 15.17938 39.78233,,,,,,
,Eritrea: 15.17938 39.78233,,,,,,
,Eritrea: 15.17938 39.78233,,,,,Svalbard and Jan Mayen: 77.55360 23.67027,
,Estonia: 58.59527 25.01361,,,,,Kyrgyzstan: 41.20438 74.76610,
,Ethiopia: 9.14500 40.48967,,,,,,
,Ethiopia: 9.14500 40.48967,,,,,,
,Ethiopia: 9.14500 40.48967,,Djibouti: 11.82514 42.59027,,,,
,Ethiopia: 9.14500 40.48967,,,,,Sweden: 60.12816 18.64350,
,Ethiopia: 9.14500 40.48967,,,,,,
,Ethiopia: 9.14500 40.48967,,,,,,
,Ethiopia: 9.14500 40.48967,,,,,,
,Ethiopia: 9.14500 40.48967,Uganda: 1.37333 32.29028,Ghana: 7.94653 -1.02319,,,,
,Ethiopia: 9.14500 40.48967,,,,,,
,Ethiopia: 9.14500 40.48967,,,,,Sweden: 60.12816 18.64350,
,Ethiopia: 9.14500 40.48967,,,,,,
,Falkland Islands (Islas Malvinas): -51.79625 -59.52361,,,,,,
,Falkland Islands (Islas Malvinas): -51.79625 -59.52361,,,,,Jordan: 30.58516 36.23841,
,Fiji: -17.71337 178.06503,,Vanuatu: -15.37671 166.95916,,,,Cook Islands: -21.23674 -159.77767
,Fiji: -17.71337 178.06503,,,,,,
,Finland: 61.92411 25.74815,,,,,Lebanon: 33.9270 35.6951,
,France: 46.22764 2.21375,,,,,Luxembourg: 49.81527 6.12958,
,France: 46.22764 2.21375,,,,,Switzerland: 46.81819 8.22751,
,French Guiana: 3.93389 -53.12578,,,,,,
,French Polynesia: -17.67974 -149.40684,,,,,,
,French Polynesia: -17.67974 -149.40684,,,,,,
,French Polynesia: -17.67974 -149.40684,,,,,,Niue: -19.05445 -169.86723
,French Polynesia: -17.67974 -149.40684,,New Zealand: -40.90056 174.88597,,,Fiji: -17.71337 178.06503,American Samoa: -14.30594 -170.69620
,French Polynesia: -17.67974 -149.40684,,,,,,
,French Southern and Antarctic Lands: -49.28037 69.34856,,,,,,
,French Southern and Antarctic Lands: -49.28037 69.34856,,,,,New Zealand: -40.90056 174.88597,
,Gabon: -0.80369 11.60944,,,,,,
,Georgia: 42.1902 43.2781,,,,,,
,Georgia: 42.1902 43.2781,,,,,Tanzania: -6.36903 34.88882,
,Georgia: 42.1902 43.2781,,,,,Macedonia (FYROM): 41.60863 21.74527,
,Georgia: 42.1902 43.2781,,,,,,
,Georgia: 42.1902 43.2781,,,,,Germany: 51.16569 10.45153,
,Germany: 51.16569 10.45153,,,,,Morocco: 31.79170 -7.09262,
,Ghana: 7.94653 -1.02319,,,,,,
,Ghana: 7.94653 -1.02319,,,,,,
,Ghana: 7.94653 -1.02319,,,,,,
,Ghana: 7.94653 -1.02319,,,,,,
,Ghana: 7.94653 -1.02319,,,,,,
,Ghana: 7.94653 -1.02319,,,,,,
,Ghana: 7.94653 -1.02319,,,,,,
,Gibraltar: 36.1430 -5.3530,,,,,,
,Greece: 39.07421 21.82431,,,,,China: 35.86166 104.19540,Turkmenistan: 38.96972 59.55628
,Greece: 39.07421 21.82431,,,,,,
,Greece: 39.07421 21.82431,,,,,,
,Greece: 39.07421 21.82431,,,,,,
,Greece: 39.07421 21.82431,,,,,Italy: 41.87194 12.56738,
,Guadeloupe: 16.26500 -61.55100,,Saint Martin: 18.08255 -63.05225,,,,
,Guam: 13.44430 144.79373,,,,,,
,Guatemala: 15.78347 -90.23076,,,,,,
,Guatemala: 15.78347 -90.23076,,,,,,
,Guatemala: 15.78347 -90.23076,,,,,,
,Guatemala: 15.78347 -90.23076,,,,,,
,Guatemala: 15.78347 -90.23076,,,,,,
,Guatemala: 15.78347 -90.23076,,,,,,
,Guatemala: 15.78347 -90.23076,,,,,,
,Guinea-Bissau: 11.80375 -15.18041,,,,,,
,Guinea-Bissau: 11.80375 -15.18041,,,,,,
,Guinea-Bissau: 11.80375 -15.18041,,,,,,
,Guinea-Bissau: 11.80375 -15.18041,,,,,,
,Guinea-Bissau: 11.80375 -15.18041,,,,,,
,Guinea-Bissau: 11.80375 -15.18041,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guinea: 9.94559 -9.69665,,,,,,
,Guyana: 4.86042 -58.93018,,,,,,
,Guyana: 4.86042 -58.93018,,,,,,
,Guyana: 4.86042 -58.93018,,,,,,
,Haiti: 18.97119 -72.28521,,,,,,
,Haiti: 18.97119 -72.28521,,,,,Cayman Islands: 19.31330 -81.25460,Grenada: 12.11650 -61.67900
,Haiti: 18.97119 -72.28521,,,,,,
,Heard Island and McDonald Islands: -53.08181 73.50416,,,,,,
,Heard Island and McDonald Islands: -53.08181 73.50416,,,,,Réunion: -21.1144 55.5325,
,Honduras: 15.20000 -86.24191,,,,,,
,Honduras: 15.20000 -86.24191,,,,,,
,Honduras: 15.20000 -86.24191,,,,,,
,Honduras: 15.20000 -86.24191,,,,,,
,Honduras: 15.20000 -86.24191,,,,,,
,Honduras: 15.20000 -86.24191,,,,,,
,Hong Kong: 22.39643 114.10950,,,,,India: 20.59368 78.96288,
,Hong Kong: 22.39643 114.10950,,,,,Palau: 7.51498 134.58252,
,Hong Kong: 22.39643 114.10950,,,,,,
,Hong Kong: 22.39643 114.10950,,,,,,
,Hungary: 47.16249 19.50330,,,,,,
,Hungary: 47.16249 19.50330,,,,,Pakistan: 30.37532 69.34512,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,Laos: 19.85627 102.49550,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,Armenia: 40.06910 45.03819,Kazakhstan: 48.01957 66.92368,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,Libya: 26.33510 17.22833,
,India: 20.59368 78.96288,,Pakistan: 30.37532 69.34512,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,India: 20.59368 78.96288,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,Brunei Darussalam: 4.53528 114.72767,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,Vietnam: 14.05832 108.27720,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,China: 35.86166 104.19540,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,Singapore: 1.35208 103.81984,,,,
,Indonesia: -0.78927 113.92133,,Seychelles: -4.67957 55.49198,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,Malaysia: 4.21048 101.97577,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,Australia: -25.27440 133.77514,British Indian Ocean Territory: -7.33476 72.42423
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Indonesia: -0.78927 113.92133,,,,,,
,Iran: 32.42791 53.68805,,,,,Cyprus: 35.12641 33.42986,Uzbekistan: 41.37749 64.58526
,Iran: 32.42791 53.68805,,Iraq: 33.22319 43.67929,Israel: 31.04605 34.85161,,,
,Iran: 32.42791 53.68805,,Azerbaijan: 40.14310 47.57693,Saudi Arabia: 23.88594 45.07916,,,
,Iran: 32.42791 53.68805,,,,,,
,Iran: 32.42791 53.68805,,,,,Svalbard and Jan Mayen: 77.55360 23.67027,
,Iran: 32.42791 53.68805,,,,,,
,Iran: 32.42791 53.68805,,,,,,
,Iran: 32.42791 53.68805,,,,,Malta: 35.93750 14.37542,
,Iraq: 33.22319 43.67929,,,,,Denmark: 56.26392 9.50178,
,Iraq: 33.22319 43.67929,,,,,,
,Iraq: 33.22319 43.67929,,,,,,
,Iraq: 33.22319 43.67929,,,,,The Netherlands: 52.13263 5.29127,
,Ireland: 53.41291 -8.24389,,,,,Tajikistan: 38.86103 71.27609,
,Israel: 31.04605 34.85161,,,,,,
,Israel: 31.04605 34.85161,,,,,,
,Israel: 31.04605 34.85161,,,,,Poland: 51.91944 19.14514,
,Italy: 41.87194 12.56738,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Italy: 41.87194 12.56738,,,,,,
,Japan: 36.20482 138.25292,,,,,Mongolia: 46.86250 103.84666,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,Taiwan: 23.69781 120.96052,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Japan: 36.20482 138.25292,,,,,,
,Jordan: 30.58516 36.23841,,,,,,
,Jordan: 30.58516 36.23841,,,,,,
,Jordan: 30.58516 36.23841,,,,,Portugal: 39.39987 -8.22445,
,Kazakhstan: 48.01957 66.92368,,,,,Egypt: 26.82055 30.80250,
,Kazakhstan: 48.01957 66.92368,,,,,,
,Kazakhstan: 48.01957 66.92368,,,,,,
,Kazakhstan: 48.01957 66.92368,,,,,,
,Kazakhstan: 48.01957 66.92368,,,,,,
,Kazakhstan: 48.01957 66.92368,,,,,Saudi Arabia: 23.88594 45.07916,
,Kazakhstan: 48.01957 66.92368,,,,,,
,Kazakhstan: 48.01957 66.92368,,,,,,
,Kenya: -0.02356 37.90619,,,,,,
,Kenya: -0.02356 37.90619,,,,,,
,Kenya: -0.02356 37.90619,,,,,,
,Kenya: -0.02356 37.90619,,Somalia: 5.15215 46.19962,,,,
,Kenya: -0.02356 37.90619,,,,,,
,Kenya: -0.02356 37.90619,,,,,,
,Kenya: -0.02356 37.90619,,,,,,
,Kenya: -0.02356 37.90619,,Mauritania: 21.00789 -10.94083,,,,
,Kenya: -0.02356 37.90619,,,,,,
,Kenya: -0.02356 37.90619,,,,,,
,Kenya: -0.02356 37.90619,,,,,,
,Kiribati: 1.86686 -157.35992,,,,,,
,Kiribati: 1.86686 -157.35992,,,,,,Pitcairn Islands: -24.37649 -128.32437
,Kiribati: 1.86686 -157.35992,,Tonga: -21.17899 -175.19824,,,,Cook Islands: -21.23674 -159.77767
,Kiribati: 1.86686 -157.35992,,,,,,
,Kuwait: 29.31166 47.48177,,,,,,
,Kuwait: 29.31166 47.48177,,,,,,
,Kyrgyzstan: 41.20438 74.76610,,,,,,
,Kyrgyzstan: 41.20438 74.76610,,,,,,
,Kyrgyzstan: 41.20438 74.76610,,,,,,
,Kyrgyzstan: 41.20438 74.76610,,,,,Slovakia: 48.66903 19.69902,
,Kyrgyzstan: 41.20438 74.76610,,,,,,
,Laos: 19.85627 102.49550,,India: 20.59368 78.96288,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,Tajikistan: 38.86103 71.27609,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Laos: 19.85627 102.49550,,,,,,
,Latvia: 56.87964 24.60319,,,,,,
,Lebanon: 33.9270 35.6951,,,,,,
,Lebanon: 33.9270 35.6951,,,,,,
,Lesotho: -29.60999 28.23361,,,,,,
,Liberia: 6.42805 -9.42950,,,,,,
,Liberia: 6.42805 -9.42950,,,,,,
,Liberia: 6.42805 -9.42950,,,,,,
,Liberia: 6.42805 -9.42950,,,,,,
,Liberia: 6.42805 -9.42950,,,,,,
,Liberia: 6.42805 -9.42950,,,,,,
,Libya: 26.33510 17.22833,,,,,,
,Libya: 26.33510 17.22833,,,,,,
,Libya: 26.33510 17.22833,,,,,,
,Lithuania: 55.16944 23.88127,,,,,,
,Macedonia (FYROM): 41.60863 21.74527,,,,,Finland: 61.92411 25.74815,
,Macedonia (FYROM): 41.60863 21.74527,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,Comoros: -11.64550 43.33330,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Madagascar: -18.76695 46.86911,,,,,,
,Malawi: -13.25431 34.30152,,,,,,
,Malawi: -13.25431 34.30152,,,,,,
,Malawi: -13.25431 34.30152,,,,,,
,Malawi: -13.25431 34.30152,,Rwanda: -1.94028 29.87389,,,,
,Malawi: -13.25431 34.30152,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,Turkey: 38.96375 35.24332,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Malaysia: 4.21048 101.97577,,,,,,
,Mali: 17.57069 -3.99617,,,,,,
,Mali: 17.57069 -3.99617,,,,,,
,Mali: 17.57069 -3.99617,,,,,,
,Mali: 17.57069 -3.99617,,,,,,
,Mali: 17.57069 -3.99617,,,,,,
,Mali: 17.57069 -3.99617,,,,,,
,Mali: 17.57069 -3.99617,,,,,,
,Malta: 35.93750 14.37542,,,,,,
,Malta: 35.93750 14.37542,,,,,,
,Martinique: 14.64153 -61.02417,,,,,,
,Mauritania: 21.00789 -10.94083,,,,,,
,Mauritania: 21.00789 -10.94083,,,,,,
,Mauritania: 21.00789 -10.94083,,,,,,
,Mauritania: 21.00789 -10.94083,,,,,,
,Mauritania: 21.00789 -10.94083,,,,,,
,Mauritius: -20.34840 57.55215,,,,,,
,Mayotte: -12.82750 45.16624,,,,,,
,Mexico: 19.0000 -99.0000,,,,,,
,Mexico: 19.0000 -99.0000,,,,,,
